genes,logFC.genotypenpr1.1,logFC.genotypenpr1.1.treatmenttreated,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT3G46740.1,0.08510624122811207,0.3846247507712604,7.5009152223703675,17.067007927788186,1.967643055775724e-4,0.001863493290873052,AT3G46740,MAR1;TOC75;TOC75-III,MODIFIER OF ARG1 1;NA;translocon at the outer envelope membrane of chloroplasts 75-III
AT5G45220.1,-0.8507261707483931,0.16206720167784644,1.2587327363016467,17.065784079146283,1.9688474728849823e-4,0.0018641085597036115,AT5G45220,NA,NA
AT5G22540.1,0.020213908346136466,-3.7836481379008267,-0.678257312693317,17.06285323706197,1.9717347784430086e-4,0.0018658653586476604,AT5G22540,NA,NA
AT5G05750.1,-0.6102963378991654,0.6192392882651527,4.575676464724096,17.06277333854422,1.971813549359515e-4,0.0018658653586476604,AT5G05750,NA,NA
AT4G15560.1,-0.04120156658544509,0.5472225384005054,8.092677272078129,17.05981877490768,1.9747286263299593e-4,0.001868097728095138,AT4G15560,AtCLA1;CLA;CLA1;DEF;DXPS2;DXS;DXS1,NA;NA;CLOROPLASTOS ALTERADOS 1;NA;1-DEOXY-D-XYLULOSE 5-PHOSPHATE SYNTHASE 2;1-DEOXY-D-XYLULOSE 5-PHOSPHATE SYNTHASE;1-deoxy-D-xylulose 5-phosphate (DXP) synthase 1
AT1G29460.1,0.5615514134520082,0.9526191849738987,0.5030822792696809,17.051060045656936,1.9833956471911588e-4,0.001875421977715454,AT1G29460,SAUR65,SMALL AUXIN UPREGULATED RNA 65
AT1G69040.2,0.0514650717835967,0.6528333569091034,5.779361847241641,17.050866898747934,1.9835871998097503e-4,0.001875421977715454,AT1G69040,ACR4,ACT domain repeat 4
AT3G15720.1,0.8926821605844959,0.03827215194042602,1.9775510364416806,17.047782207489696,1.9866489373791856e-4,0.0018777883992634429,AT3G15720,NA,NA
AT1G25580.1,-0.225947779156736,-0.27063944959307945,4.370267011473043,17.039521662167378,1.9948713077995572e-4,0.001885029968635566,AT1G25580,ANAC008;SOG1,Arabidopsis NAC domain containing protein 8;SUPPRESSOR OF GAMMA RADIATION 1
AT3G23250.1,-0.7620443286360493,-1.9042612925889082,2.9500861822971487,17.033019202093904,2.001367648140862e-4,0.0018905174921603261,AT3G23250,ATMYB15;ATY19;MYB15,MYB DOMAIN PROTEIN 15;NA;myb domain protein 15
AT5G49890.1,0.2795430987354918,0.0923268992650784,5.665020728122038,17.03258336355234,2.001803832244045e-4,0.0018905174921603261,AT5G49890,ATCLC-C;CLC-C,NA;chloride channel C
AT4G10080.1,-0.43718839856801545,0.7955421748238225,5.951649761046684,17.02491878373245,2.0094900433597723e-4,0.0018971716498170452,AT4G10080,NA,NA
AT1G25570.1,-0.20603837758524862,-0.2141987520849574,5.677890359476499,17.024432302772414,2.0099788921340044e-4,0.0018971716498170452,AT1G25570,NA,NA
AT5G62630.1,-0.44140102347223914,0.10826331261232192,5.125829118870044,17.02350682671604,2.0109092010312996e-4,0.00189751673611496,AT5G62630,HIPL2,hipl2 protein precursor
AT3G59670.1,0.7292473617860215,-0.6690325607636245,4.534915636533301,17.002713291556056,2.0319252166274142e-4,0.0019168094084535197,AT3G59670,NA,NA
AT5G42870.1,-0.46378130889864766,0.4624131450803045,5.642563363299673,16.992592936957756,2.042233176539598e-4,0.0019256446463246713,AT5G42870,ATPAH2;PAH2,PHOSPHATIDIC ACID PHOSPHOHYDROLASE 2;phosphatidic acid phosphohydrolase 2
AT2G22450.1,0.06223501915537582,0.41079713571414006,5.864198528434381,16.992393130987224,2.042437211922245e-4,0.0019256446463246713,AT2G22450,AtRIBA2;RIBA2,NA;homolog of ribA 2
AT1G64405.1,-0.7666021771167258,-0.23428191670925266,0.8808563492762457,16.98821401755161,2.0467094623194014e-4,0.0019291313142456247,AT1G64405,NA,NA
AT5G52100.1,-0.4333624104080735,0.8956885804933264,5.145039753659786,16.981604364309046,2.0534846715158619e-4,0.0019345645860887346,AT5G52100,CRR1,chlororespiration reduction 1
AT3G47290.1,0.3306655019277543,-0.026633445776563743,5.20613223502519,16.981467361121705,2.0536253433065042e-4,0.0019345645860887346,AT3G47290,ATPLC8;PLC8,NA;phosphatidylinositol-speciwc phospholipase C8
AT1G01440.1,-0.4279984874057314,0.1996919450055589,4.95473677486194,16.977687956428227,2.057509752970175e-4,0.0019373834135306505,AT1G01440,NA,NA
AT2G36590.1,1.2737125169229444,-1.7661041282430405,2.4037274293735567,16.977434233416133,2.057770788313461e-4,0.0019373834135306505,AT2G36590,ATPROT3;ProT3,PROLINE TRANSPORTER 3;proline transporter 3
AT1G26690.1,0.07758616248591298,-0.8090916564575319,3.8348799194104224,16.975194979338724,2.06007601438342e-4,0.0019390104827818398,AT1G26690,NA,NA
AT5G33234.1,5.018866927347538,-0.6553178786349213,-2.7899096154465397,16.965178516208933,2.0704192310975857e-4,0.0019482001401103632,AT5G33234,NA,NA
AT3G18535.1,-0.5799752745657645,0.7265244737947609,5.051591958373933,16.953249012343804,2.0828056725086797e-4,0.0019593067247378683,AT3G18535,NA,NA
AT5G06930.1,0.09121502095431137,0.5685425422703425,3.2322609308451122,16.95202724009611,2.084078418304476e-4,0.0019599553039985167,AT5G06930,NA,NA
AT5G42200.1,-0.8543044697326614,0.6270054046952919,1.8021494216344733,16.9445850192673,2.0918479508904038e-4,0.001966711663285376,AT5G42200,NA,NA
AT2G45810.1,-0.04167187759431385,0.493743386798531,6.395255315258232,16.934435370038955,2.1024906945484744e-4,0.0019761648200900092,AT2G45810,NA,NA
AT3G18090.1,0.2628808944917406,0.49076785245062154,3.4309617969624235,16.93200805460277,2.1050439476814136e-4,0.001978011373881176,AT3G18090,NRPD2B,nuclear RNA polymerase D2B
AT1G32960.1,0.1863336037477191,-1.9013085111616357,0.3878182187997885,16.930002721386494,2.107155663452944e-4,0.00197944211918775,AT1G32960,ATSBT3.3;SBT3.3,NA;NA
AT4G21510.1,-0.9060339166111812,1.6285098646710159,1.7382612242679716,16.927567312760388,2.1097231188761228e-4,0.001981300062618096,AT4G21510,AtFBS2;FBS2,NA;F-box stress induced 2
AT2G35370.1,-0.47231255149125206,-0.09899519300658259,8.23027380423506,16.923693333258313,2.113813591257522e-4,0.0019845868760389844,AT2G35370,GDCH,glycine decarboxylase complex H
AT4G15570.1,0.264496898014047,0.1744987562466123,4.279304073563869,16.923057282104775,2.114485944951233e-4,0.0019846635955936124,AT4G15570,MAA3,MAGATAMA 3
AT2G28790.1,0.14215099440940857,0.3753772244758001,4.326424571035245,16.92037013110725,2.1173288258442399e-4,0.00198677696749562,AT2G28790,NA,NA
AT5G26740.1,-0.629221804165882,0.8086191742945769,5.012694265270245,16.91977102820104,2.1179631697753034e-4,0.0019868173766272963,AT5G26740,NA,NA
AT2G01760.1,-0.2071902573669385,1.179629765961373,2.9459021691754197,16.912391671564308,2.1257922069945005e-4,0.001993605072269863,AT2G01760,ARR14;RR14,response regulator 14;response regulator 14
AT1G70730.3,-0.266136132455628,-0.13931447549306988,7.0316306424690875,16.903949455800785,2.13478437032852e-4,0.002001479475775082,AT1G70730,PGM2,phosphoglucomutase 2
AT5G08380.1,-0.4864451352952835,0.2684383083838847,4.564086481284683,16.89746134928931,2.1417209697810737e-4,0.002007422818035806,AT5G08380,AGAL1;AtAGAL1,alpha-galactosidase 1;alpha-galactosidase 1
AT1G24881.1,6.0285599716545235,-5.227451294713008,2.380102882675752,16.88504793291957,2.155055345335966e-4,0.0020191605509258617,AT1G24881,NA,NA
AT5G10100.1,0.5744046438911914,-1.3689768533214313,3.515409277985706,16.884685626494672,2.1554457758975851e-4,0.0020191605509258617,AT5G10100,TPPI,trehalose-6-phosphate phosphatase I
AT5G43030.1,-0.4647938627722475,-0.9834666485174127,-0.04755311273479727,16.881943891058988,2.1584026331963679e-4,0.0020204327246143615,AT5G43030,NA,NA
AT5G67630.1,-0.13962003017442118,-0.3036317485378796,5.060570786312071,16.88178159664843,2.1585777886445095e-4,0.0020204327246143615,AT5G67630,NA,NA
AT4G34970.1,-0.5364730937631599,2.030659547167757,0.4644792526109704,16.881000255019046,2.1594212467342775e-4,0.0020204327246143615,AT4G34970,ADF9,actin depolymerizing factor 9
AT2G35570.1,2.8829760794545423,0.33654564752588917,-1.7885102758041787,16.88073834124925,2.1597040563314622e-4,0.0020204327246143615,AT2G35570,NA,NA
AT1G78430.1,0.7004388739283799,-0.05442514023134837,2.5658752565903056,16.880640017944025,2.1598102335619268e-4,0.0020204327246143615,AT1G78430,RIP2,ROP interactive partner 2
AT1G76620.1,0.7089984123848734,-0.6305181802911403,4.311430953722954,16.878876251217207,2.1617157743839018e-4,0.0020216524756706896,AT1G76620,NA,NA
AT3G47260.1,4.860462213687919,-0.28579695410861694,-2.7915020201428282,16.87190111628296,2.169268065899953e-4,0.002028150961334731,AT3G47260,NA,NA
AT5G48160.1,-0.44529877488006503,0.3586917902646348,6.319462756538555,16.85862655141872,2.183713998559029e-4,0.002041089228917399,AT5G48160,OBE2,OBERON2
AT3G46190.1,0.9430630868022176,-2.7078249634052534,-0.9794664903861218,16.849771094277585,2.1934043286647357e-4,0.0020495765364792113,AT3G46190,NA,NA
AT4G21580.1,-0.18516616567223923,-0.27044848412907596,5.3838532312877785,16.84640989674063,2.1970936605532262e-4,0.002052431990870335,AT4G21580,NA,NA
AT4G10990.1,-4.3899176053812345,1.4435984469551957,-1.896431845262879,16.845874610884934,2.1976817758322315e-4,0.002052431990870335,AT4G10990,NA,NA
AT2G39930.1,0.08160410407567346,0.3503771537726233,6.203652238489821,16.845050368101926,2.1985876741609882e-4,0.002052707502838498,AT2G39930,ATISA1;ISA1,ARABIDOPSIS THALIANA ISOAMYLASE 1;isoamylase 1
AT3G52450.1,-0.40325532739587866,-0.7673408317861172,4.905007173452473,16.835939446301417,2.2086261018187893e-4,0.002061507063147638,AT3G52450,AtPUB22;PUB22,NA;plant U-box 22
AT3G26090.1,-0.16485111055642773,-0.373148336789064,4.76926113807362,16.833387865070357,2.2114456444632935e-4,0.002063565580262582,AT3G26090,ATRGS1;RGS1,REGULATOR OF G-PROTEIN SIGNALING 1;REGULATOR OF G-PROTEIN SIGNALING 1
AT1G29790.1,-0.6707084853567699,0.34196021978363284,5.576091165487704,16.831637636885198,2.2133817587486249e-4,0.002064798830024189,AT1G29790,NA,NA
AT2G39430.1,-0.30261121852338574,-0.21340377544096892,4.13996812083482,16.828933449038182,2.2163764828929554e-4,0.0020666942335663347,AT2G39430,NA,NA
AT4G11570.1,0.4564486980822781,-0.2556548383189834,5.394303876447633,16.828692372253723,2.2166436574528508e-4,0.0020666942335663347,AT4G11570,AtPyrP2,"NA"
AT5G05550.2,-0.28106680665877865,0.9955993545291772,3.7220419307643504,16.810811951219186,2.236549768215911e-4,0.0020846753207098764,AT5G05550,ENAP2;VFP5,EIN2 nuclear associated protein 2;VFP5
AT1G51400.1,0.08216068624705439,0.8104018378309367,7.367236847321828,16.807965391512226,2.2397352708354224e-4,0.0020870655732282825,AT1G51400,NA,NA
AT3G02940.1,-0.49413345916165236,-0.4992191189979371,1.361265269877395,16.805871747733036,2.2420811023635072e-4,0.0020886722817193945,AT3G02940,AtMYB107;MYB107,myb domain protein 107;myb domain protein 107
AT3G26500.1,-0.49142506530108476,-0.7527737366907633,4.019069186590118,16.802367447645203,2.2460130085043143e-4,0.0020915339476276574,AT3G26500,PIRL2,plant intracellular ras group-related LRR 2
AT1G73660.1,-0.13787102320110356,0.6423135265498736,5.303675582698806,16.80202479865094,2.2463978385180096e-4,0.0020915339476276574,AT1G73660,SIS8,SUGAR INSENSITIVE 8
AT5G57910.1,-0.1444562213739198,-0.5172290848760799,3.137767800882767,16.79250937687829,2.2571110148587496e-4,0.0021009264354926232,AT5G57910,NA,NA
AT4G14740.1,0.4664339090611695,-0.0609993271297435,4.689923412271947,16.791953568692147,2.2577383624154841e-4,0.002100928398058297,AT4G14740,NA,NA
AT3G09405.1,0.22518675730679355,-1.3734525713174401,2.5824960494797775,16.789229618642842,2.2608154406534892e-4,0.0021032093144196717,AT3G09405,AtPAE4;PAE4,Pectin Acetyesterase 4;Pectin Acetyesterase 4
AT5G27920.1,-0.6832695975096374,0.5441121545899521,4.602525248930322,16.787504425068512,2.262766454136977e-4,0.002104441693659305,AT5G27920,NA,NA
AT4G15545.1,-0.47229875055001347,0.42959510755225067,8.226735651846932,16.783489828758675,2.2673130627382887e-4,0.0021080867054270053,AT4G15545,NA,NA
AT2G19170.1,0.35755871634106384,0.07273072593537253,4.650503763245857,16.779915838257182,2.2713683627351088e-4,0.002111273021428081,AT2G19170,SLP3,subtilisin-like serine protease 3
AT1G29120.5,-0.41513631090338604,0.08479010509502856,5.302072823727534,16.776043577265487,2.275770288265545e-4,0.002114779679930831,AT1G29120,UP9,UP9
AT3G14420.1,-0.5317855533458458,0.08215032004145058,9.752766628404023,16.775131375440566,2.2768085059185844e-4,0.0021149423383556155,AT3G14420,GOX1,glycolate oxidase 1
AT3G06868.1,0.06915746072975365,0.6822732117659017,4.127175074674665,16.77478386415697,2.2772041486133617e-4,0.0021149423383556155,AT3G06868,NA,NA
AT1G03000.1,0.011068297361918122,0.44321097015173994,5.0489223774236125,16.77392016097412,2.2781877752240092e-4,0.0021152712247327204,AT1G03000,PEX6,peroxin 6
AT1G23310.1,-0.4475305316564813,0.10694281376966379,10.067266654980811,16.768725762553373,2.284112373064986e-4,0.0021201862972301012,AT1G23310,AOAT1;GGAT1;GGT1,ALANINE-2-OXOGLUTARATE AMINOTRANSFERASE 1;GLUTAMATE:GLYOXYLATE AMINOTRANSFERASE 1;glutamate:glyoxylate aminotransferase
AT3G22120.1,-1.0744946824730148,1.616581664712812,10.32901685800206,16.766452112709885,2.2867104854543967e-4,0.0021220117573112025,AT3G22120,CWLP,cell wall-plasma membrane linker protein
AT1G65250.1,-0.09897000803462554,-0.8854660233091998,1.972911278581122,16.757744160951784,2.2966884739482384e-4,0.0021306826643182966,AT1G65250,NA,NA
AT2G27535.1,-3.386902436406766,1.2484124223628885,-1.3309303744448975,16.756675811352398,2.2979156347837835e-4,0.0021312327121171593,AT2G27535,NA,NA
AT4G36950.1,5.8984739705397145,-8.117104815833617,-1.108617317404761,16.75431855108036,2.3006256241248028e-4,0.0021331234962207795,AT4G36950,MAPKKK21,mitogen-activated protein kinase kinase kinase 21
AT5G01050.1,-0.6014590538097704,-0.08633255784609346,2.725253160188769,16.75377841281034,2.301247036005398e-4,0.0021331234962207795,AT5G01050,NA,NA
AT5G17050.1,0.6488291104545859,-1.0670977982356744,4.597833229309395,16.753246839886913,2.3018587576026863e-4,0.0021331234962207795,AT5G17050,UGT78D2,UDP-glucosyl transferase 78D2
AT1G32350.1,1.577670840657259,-3.6982116194573087,0.6991809179808594,16.75215098176079,2.3031203585173807e-4,0.0021337041711304394,AT1G32350,AOX1D,alternative oxidase 1D
AT2G17790.1,-0.09089732196009172,-0.33746043301837064,5.954762737733763,16.75139223929805,2.3039942618802004e-4,0.002133925446187941,AT2G17790,VPS35A;ZIP3,VPS35 homolog A;ZIG suppressor 3
AT5G65685.1,0.398177463676457,-0.016035690627878702,5.009324765201074,16.750387234973854,2.305152314915965e-4,0.002134098055642233,AT5G65685,NA,NA
AT1G09575.1,-0.9206490152048464,0.61807579008812,1.5419003736355803,16.75012823733099,2.3054508487534395e-4,0.002134098055642233,AT1G09575,MCU1,MItochondrial Calcium Uptake1
AT5G15780.1,-0.0508158019526132,0.781828149190341,7.410764012008268,16.747621192749527,2.3083425948379718e-4,0.0021361863914003175,AT5G15780,NA,NA
AT3G27200.1,0.7122277825156289,-0.7917957007297244,2.995806061039666,16.746985166388825,2.309076794944364e-4,0.0021362774907412035,AT3G27200,NA,NA
AT4G17510.1,0.3756108695744034,-0.01158576267554837,4.571245686472615,16.73765474576046,2.3198742905350584e-4,0.0021456761880142864,AT4G17510,UCH3,ubiquitin C-terminal hydrolase 3
AT4G00300.1,-0.5492014970639479,0.2799525959439102,5.999033226826408,16.736804845575506,2.3208603308234725e-4,0.002145997491368473,AT4G00300,NA,NA
AT5G07475.1,-0.6179936605644596,0.02778728482551519,2.7614866857521765,16.735414913296236,2.3224738107602391e-4,0.0021468986241861224,AT5G07475,NA,NA
AT1G17420.1,0.1189712057115257,-1.3011805535517438,5.037035097197638,16.730764086812222,2.3278808064271082e-4,0.00215130502908591,AT1G17420,ATLOX3;LOX3,Arabidopsis thaliana lipoxygenase 3;lipoxygenase 3
AT1G03840.1,-0.8617798862806725,0.4310112676487337,2.0380930923480394,16.727661198821792,2.3314951861547003e-4,0.0021540528249978067,AT1G03840,IDD3;MGP,INDETERMINATE DOMAIN 3;Magpie
AT3G54625.1,-7.352377360173659,13.854261840910839,-1.5398580314423018,16.707252099772163,2.3554088508202765e-4,0.0021755483288967274,AT3G54625,NA,NA
AT3G11700.1,-0.5805740747724198,0.6109947878016383,7.845724980648233,16.705455197197697,2.3575260218793696e-4,0.0021769054516952617,AT3G11700,FLA18,FASCICLIN-like arabinogalactan protein 18 precursor
AT4G14140.2,-1.3166656094730562,0.5468606757464366,0.12824706293889318,16.697412850301372,2.3670251289004566e-4,0.0021850763291569545,AT4G14140,DMT02;DMT2;MET02;MET2,DNA METHYLTRANSFERASE 02;DNA methyltransferase 2;NA;DNA METHYLTRANSFERASE 2
AT4G32820.2,0.30823631533068324,0.025882221205951215,5.407102389730859,16.696772806982548,2.3677827494311018e-4,0.0021851753899034296,AT4G32820,CABIN1,Calcineurin Binding protein 1
AT2G40600.1,-0.3105232182170952,-0.07670432572525128,5.091134817175553,16.685526455470896,2.381134713019213e-4,0.0021968942511496866,AT2G40600,NA,NA
AT2G22140.1,0.6537396094397747,0.29980456234799757,1.221532217893123,16.678176151463234,2.3899018454353433e-4,0.0022043777603710786,AT2G22140,ATEME1B;EME1B;EME1B,essential meiotic endonuclease 1B;NA;essential meiotic endonuclease 1B
AT5G11410.1,0.8805700715663056,0.12501908936249215,1.0415769187042068,16.67665512341294,2.3917200906203683e-4,0.0022054494644628327,AT5G11410,NA,NA
AT5G13910.1,-0.3192732141367867,-0.8544335294324771,1.764170130945313,16.671051430811588,2.3984307193936655e-4,0.0022109408771611317,AT5G13910,LEP,LEAFY PETIOLE
AT5G20150.1,0.79586837875188,-1.845954383487845,3.881274713259462,16.670311479994673,2.3993182439497357e-4,0.0022109408771611317,AT5G20150,ATSPX1;SPX1,ARABIDOPSIS THALIANA SPX  DOMAIN GENE 1;SPX  domain gene 1
AT5G28085.1,1.8901801542351775,-0.04013304729807479,-1.5475849520330622,16.66961630520719,2.4001523616809146e-4,0.0022109408771611317,AT5G28085,NA,NA
AT1G71015.1,-0.7478975344278537,-0.029467002152473113,1.0021470447943275,16.669034627852753,2.4008505203397567e-4,0.0022109408771611317,AT1G71015,NA,NA
AT3G27230.1,-0.24135050602004574,-0.1723610500006448,5.91957314486158,16.668939098666687,2.4009651987265548e-4,0.0022109408771611317,AT3G27230,NA,NA
AT4G21870.1,-1.4111598562444991,1.7578061619444378,6.070372001196547,16.665289532927854,2.4053504387298313e-4,0.0022142470468932665,AT4G21870,NA,NA
AT4G39390.1,-0.37617342095887074,0.010111132282627989,4.4523898948833,16.664854706583597,2.405873450451555e-4,0.0022142470468932665,AT4G39390,ATNST-KT1;NST-K1;URGT4,A. THALIANA NUCLEOTIDE SUGAR TRANSPORTER-KT 1;nucleotide sugar transporter-KT 1;UDP-Rha/UDP-Gal transporter 4
AT2G40920.1,0.17370100369600697,0.416688487263423,4.312483130358877,16.662753751156888,2.4084020948021427e-4,0.002215967338158313,AT2G40920,NA,NA
AT3G19250.1,-0.24533046875008266,-0.6432115530008251,2.5260319671505647,16.661199191881693,2.4102748244325982e-4,0.0022166055310899845,AT3G19250,NA,NA
AT1G18590.1,0.33528450562863926,-0.914306378815184,4.240337945402691,16.661082848747238,2.4104150379747647e-4,0.0022166055310899845,AT1G18590,ATSOT17;ATST5C;SOT17,SULFOTRANSFERASE 17;ARABIDOPSIS SULFOTRANSFERASE 5C;sulfotransferase 17
AT3G26115.2,0.5641484439951107,-1.0437792721308072,3.093165681922624,16.657053456778957,2.4152761866960045e-4,0.002220468137492726,AT3G26115,NA,NA
AT2G27000.1,-0.5153571316085932,0.03965778844926744,3.105355578163486,16.654967601598692,2.417796458871152e-4,0.0022221771501911504,AT2G27000,CYP705A8,"""cytochrome P450, family 705, subfamily A, polypeptide 8"""
AT3G22530.1,0.1169226067065547,0.49158488397896094,4.219348552935284,16.65331038741264,2.4198006924128584e-4,0.002223411070999641,AT3G22530,NA,NA
AT1G25275.3,-0.5590604786316001,0.9804222150454079,6.201019245554645,16.650947581793616,2.4226611410876848e-4,0.002225430827305314,AT1G25275,NA,NA
AT1G48650.2,0.12190972288342623,0.2958403569037548,6.071521324913351,16.65028409957678,2.4234649707042432e-4,0.002225560807477562,AT1G48650,NA,NA
AT1G70640.1,3.015910491146526,-2.607572654884376,-0.9117212571790073,16.647054237519153,2.4273818613855525e-4,0.0022285487788600363,AT1G70640,NA,NA
AT2G42160.1,-0.4675967132691487,0.2662773447566057,4.876746869153782,16.642427897712764,2.4330033072239517e-4,0.0022330996211237155,AT2G42160,BRIZ1,BRAP2 RING ZnF UBP domain-containing protein 1
AT4G17050.1,0.059966727138874014,0.4164284877020492,5.655174882788531,16.641294211016714,2.434382829914067e-4,0.002233755648573798,AT4G17050,UGLYAH,ureidoglycine aminohydrolase
AT5G41130.2,0.7316039928478919,-0.5030268976829203,3.2570080073203806,16.63967569378238,2.436353672549793e-4,0.0022349537566207518,AT5G41130,NA,NA
